contrat_id,client_id,produit_id,agence_id,montant_finance,apport_client,taux_interet,duree_mois,mensualite,date_deblocage,date_fin_prevue,statut_contrat,motif_credit,nb_echeances_total,montant_total_du
CTR0000190,CLI000376,PROD006,AG009,98415.29,0.0,10.66,90,1592.87,2016-10-28,2024-03-20,Soldé,Restructuration,90,143358.3
CTR0000191,CLI008894,PROD005,AG002,64964.93,9744.74,11.25,12,5749.29,2021-01-04,2021-12-30,En cours,Automobile,12,68991.48
CTR0000192,CLI004237,PROD005,AG016,28078.32,4211.75,9.85,36,904.03,2017-08-02,2020-07-17,En cours,Automobile,36,32545.08
CTR0000193,CLI006708,PROD008,AG015,49623.58,0.0,7.45,12,4304.07,2015-10-01,2016-09-25,En retard,Consommation,12,51648.84
CTR0000194,CLI003319,PROD002,AG012,66112.62,13222.52,7.23,48,1590.21,2016-04-09,2020-03-19,Soldé,Automobile,48,76330.08
CTR0000195,CLI006749,PROD003,AG019,141253.41,0.0,11.12,42,4075.36,2021-02-26,2024-08-09,Soldé,Consommation,42,171165.12
CTR0000196,CLI007403,PROD001,AG011,215618.43,21561.84,5.82,48,5046.03,2016-12-03,2020-11-12,Soldé,Automobile,48,242209.44
CTR0000197,CLI007547,PROD006,AG016,282577.67,0.0,14.11,54,7098.58,2021-11-24,2026-05-02,En cours,Restructuration,54,383323.32
CTR0000198,CLI004494,PROD001,AG021,144406.04,14440.6,6.54,84,2147.15,2016-06-10,2023-05-05,En cours,Automobile,84,180360.6
CTR0000199,CLI003184,PROD003,AG004,114085.82,0.0,13.22,18,7022.01,2017-06-26,2018-12-18,En retard,Consommation,18,126396.18
CTR0000200,CLI003235,PROD003,AG013,99615.5,0.0,10.9,36,3256.57,2017-06-25,2020-06-09,Soldé,Consommation,36,117236.52
CTR0000201,CLI006157,PROD005,AG005,20544.24,3081.64,9.33,18,1227.5,2016-05-23,2017-11-14,Soldé,Automobile,18,22095.0
CTR0000202,CLI001567,PROD001,AG014,225409.79,22540.98,6.79,84,3378.94,2019-03-17,2026-02-08,Soldé,Automobile,84,283830.96
CTR0000203,CLI006685,PROD008,AG006,38582.04,0.0,7.97,18,2281.23,2022-04-10,2023-10-02,En cours,Consommation,18,41062.14
CTR0000204,CLI005777,PROD003,AG006,22938.98,0.0,13.45,36,777.89,2019-03-28,2022-03-12,En cours,Consommation,36,28004.04
CTR0000205,CLI004682,PROD006,AG020,223394.39,0.0,14.2,78,4402.05,2017-10-02,2024-02-28,En cours,Restructuration,78,343359.9
CTR0000206,CLI005998,PROD005,AG014,64109.9,9616.49,8.81,18,3815.22,2015-11-27,2017-05-20,En cours,Automobile,18,68673.96
CTR0000207,CLI006047,PROD005,AG008,43120.19,6468.03,9.05,30,1611.46,2016-05-27,2018-11-13,En retard,Automobile,30,48343.8
CTR0000208,CLI001261,PROD006,AG017,206987.11,0.0,14.69,84,3958.26,2021-03-23,2028-02-15,Soldé,Restructuration,84,332493.84
CTR0000209,CLI006179,PROD007,AG007,65601.1,0.0,9.54,18,3925.93,2015-11-01,2017-04-24,En cours,Consommation,18,70666.74
CTR0000210,CLI009294,PROD001,AG013,229239.91,22923.99,6.75,30,8325.61,2016-09-20,2019-03-09,En cours,Automobile,30,249768.3
CTR0000211,CLI004442,PROD001,AG010,383844.75,38384.47,7.21,12,33250.01,2022-04-10,2023-04-05,Soldé,Automobile,12,399000.12
CTR0000212,CLI008098,PROD008,AG015,59574.32,0.0,7.88,54,1313.95,2022-07-28,2027-01-03,En contentieux,Consommation,54,70953.3
CTR0000213,CLI006790,PROD001,AG007,101342.48,10134.25,8.13,18,5999.44,2019-07-26,2021-01-16,Soldé,Automobile,18,107989.92
CTR0000214,CLI008973,PROD002,AG001,139522.28,27904.46,7.64,48,3382.62,2019-05-09,2023-04-18,Soldé,Automobile,48,162365.76
CTR0000215,CLI005719,PROD006,AG018,261058.08,0.0,13.13,78,4993.04,2022-01-18,2028-06-15,Soldé,Restructuration,78,389457.12
CTR0000216,CLI002182,PROD001,AG006,134900.73,13490.07,7.12,48,3237.88,2022-09-25,2026-09-04,En cours,Automobile,48,155418.24
CTR0000217,CLI002163,PROD008,AG013,83361.83,0.0,9.11,60,1734.91,2018-04-05,2023-03-10,En cours,Consommation,60,104094.6
CTR0000218,CLI003216,PROD007,AG005,51764.05,0.0,9.64,24,2380.06,2017-02-04,2019-01-25,Soldé,Consommation,24,57121.44
CTR0000219,CLI005744,PROD007,AG008,48830.22,0.0,9.89,30,1843.84,2019-04-04,2021-09-20,Soldé,Consommation,30,55315.2
CTR0000220,CLI004858,PROD008,AG015,118947.77,0.0,9.14,42,3319.87,2019-01-30,2022-07-13,Soldé,Consommation,42,139434.54
CTR0000221,CLI005874,PROD007,AG004,36611.09,0.0,9.23,12,3205.6,2018-09-08,2019-09-03,En cours,Consommation,12,38467.2
CTR0000222,CLI002028,PROD007,AG020,28836.47,0.0,9.51,18,1725.34,2022-12-26,2024-06-18,Soldé,Consommation,18,31056.12
CTR0000223,CLI005825,PROD004,AG020,96121.25,9612.12,8.14,24,4353.44,2018-03-16,2020-03-05,En cours,Équipement,24,104482.56
CTR0000224,CLI003667,PROD007,AG011,33836.89,0.0,8.72,30,1259.38,2015-07-03,2017-12-19,Soldé,Consommation,30,37781.4
CTR0000225,CLI006498,PROD008,AG003,87476.22,0.0,9.32,12,7662.91,2017-01-03,2017-12-29,En cours,Consommation,12,91954.92
CTR0000226,CLI005818,PROD004,AG020,91899.18,9189.92,10.98,30,3516.86,2022-02-14,2024-08-02,En cours,Équipement,30,105505.8
CTR0000227,CLI001287,PROD005,AG001,11932.11,1789.82,12.49,12,1062.89,2018-05-11,2019-05-06,Soldé,Automobile,12,12754.68
CTR0000228,CLI002457,PROD004,AG010,73813.26,7381.33,10.14,42,2095.07,2022-10-25,2026-04-07,Soldé,Équipement,42,87992.94
CTR0000229,CLI008357,PROD002,AG002,43058.14,8611.63,9.88,36,1386.94,2017-03-24,2020-03-08,En retard,Automobile,36,49929.84
CTR0000230,CLI003966,PROD004,AG017,79352.02,7935.2,9.3,36,2534.47,2021-08-08,2024-07-23,Soldé,Équipement,36,91240.92
CTR0000231,CLI004194,PROD001,AG009,153103.8,15310.38,6.18,54,3255.0,2021-07-02,2025-12-08,En cours,Automobile,54,175770.0
CTR0000232,CLI001656,PROD002,AG013,26217.98,5243.6,7.12,42,707.09,2023-01-20,2026-07-03,En retard,Automobile,42,29697.78
CTR0000233,CLI008478,PROD005,AG013,45453.93,6818.09,12.13,30,1764.04,2021-07-27,2024-01-13,En contentieux,Automobile,30,52921.2
CTR0000234,CLI009843,PROD003,AG015,62520.92,0.0,9.09,54,1415.01,2018-10-17,2023-03-25,Soldé,Consommation,54,76410.54
CTR0000235,CLI001264,PROD007,AG010,66009.1,0.0,9.19,12,5778.41,2018-11-06,2019-11-01,Soldé,Consommation,12,69340.92
CTR0000236,CLI003753,PROD007,AG013,60866.2,0.0,9.39,18,3638.37,2016-12-05,2018-05-29,Soldé,Consommation,18,65490.66
CTR0000237,CLI008499,PROD006,AG017,247980.9,0.0,14.71,72,5204.58,2017-12-08,2023-11-07,En cours,Restructuration,72,374729.76
CTR0000238,CLI000531,PROD007,AG014,46755.36,0.0,9.08,36,1488.55,2021-01-11,2023-12-27,Restructuré,Consommation,36,53587.8
CTR0000239,CLI007291,PROD004,AG016,94469.24,9446.92,11.1,48,2446.2,2019-02-24,2023-02-03,Soldé,Équipement,48,117417.6
CTR0000240,CLI006290,PROD005,AG021,44423.53,6663.53,9.48,18,2657.32,2019-04-18,2020-10-09,En retard,Automobile,18,47831.76
CTR0000241,CLI008251,PROD003,AG009,55411.12,0.0,9.43,6,9490.85,2018-08-29,2019-02-25,Soldé,Consommation,6,56945.1
CTR0000242,CLI004541,PROD003,AG019,73325.3,0.0,9.37,12,6424.99,2020-12-10,2021-12-05,Soldé,Consommation,12,77099.88
CTR0000243,CLI007772,PROD002,AG008,117948.65,23589.73,7.7,30,4334.74,2021-03-26,2023-09-12,En retard,Automobile,30,130042.2
CTR0000244,CLI006888,PROD001,AG001,121766.15,12176.61,7.55,30,4466.69,2017-06-22,2019-12-09,Restructuré,Automobile,30,134000.7
CTR0000245,CLI009394,PROD006,AG013,142389.42,0.0,14.67,30,5698.38,2018-12-21,2021-06-08,En cours,Restructuration,30,170951.4
CTR0000246,CLI003378,PROD007,AG006,62186.7,0.0,9.12,36,1981.0,2020-09-28,2023-09-13,En cours,Consommation,36,71316.0
CTR0000247,CLI005904,PROD003,AG007,25529.52,0.0,9.55,30,959.97,2015-03-22,2017-09-07,En cours,Consommation,30,28799.1
CTR0000248,CLI003335,PROD005,AG002,20137.32,3020.6,11.18,30,772.52,2015-06-13,2017-11-29,En retard,Automobile,30,23175.6
CTR0000249,CLI004756,PROD001,AG006,76695.23,7669.52,6.59,72,1292.53,2021-06-10,2027-05-10,Restructuré,Automobile,72,93062.16
CTR0000250,CLI007754,PROD001,AG003,248596.61,24859.66,7.77,60,5013.32,2020-02-02,2025-01-06,En cours,Automobile,60,300799.2
CTR0000251,CLI003718,PROD004,AG005,34167.94,3416.79,10.74,30,1303.73,2022-07-15,2024-12-31,En cours,Équipement,30,39111.9
CTR0000252,CLI005025,PROD001,AG018,374920.88,37492.09,7.19,78,6031.18,2020-08-29,2027-01-25,En cours,Automobile,78,470432.04
CTR0000253,CLI006820,PROD004,AG011,76803.62,7680.36,11.97,36,2549.88,2016-07-01,2019-06-16,En cours,Équipement,36,91795.68
CTR0000254,CLI004063,PROD008,AG005,12109.7,0.0,9.4,48,303.66,2017-11-15,2021-10-25,En cours,Consommation,48,14575.68
CTR0000255,CLI008826,PROD006,AG012,22631.9,0.0,14.28,42,687.82,2018-07-18,2021-12-29,En cours,Restructuration,42,28888.44
CTR0000256,CLI003741,PROD008,AG009,60228.39,0.0,7.05,36,1861.06,2020-01-27,2023-01-11,En cours,Consommation,36,66998.16
CTR0000257,CLI002949,PROD002,AG001,27065.6,5413.12,7.21,24,1214.38,2015-08-22,2017-08-11,Soldé,Automobile,24,29145.12
CTR0000258,CLI006733,PROD005,AG004,41465.01,6219.75,10.95,12,3663.78,2015-07-14,2016-07-08,En cours,Automobile,12,43965.36
CTR0000259,CLI003511,PROD001,AG013,136753.84,13675.38,6.27,36,4177.07,2021-12-17,2024-12-01,En cours,Automobile,36,150374.52
CTR0000260,CLI002584,PROD005,AG006,77570.59,11635.59,9.79,42,2188.83,2020-04-01,2023-09-13,En retard,Automobile,42,91930.86
CTR0000261,CLI000102,PROD007,AG019,20382.46,0.0,8.43,36,642.76,2017-08-14,2020-07-29,En contentieux,Consommation,36,23139.36
CTR0000262,CLI000904,PROD004,AG015,46834.13,4683.41,11.51,42,1360.02,2015-03-05,2018-08-16,En cours,Équipement,42,57120.84
CTR0000263,CLI000885,PROD006,AG002,243998.38,0.0,14.59,48,6740.05,2015-11-09,2019-10-19,En cours,Restructuration,48,323522.4
CTR0000264,CLI005551,PROD001,AG003,228324.05,22832.4,7.34,18,13434.49,2021-08-04,2023-01-26,En cours,Automobile,18,241820.82
CTR0000265,CLI006322,PROD004,AG007,10412.09,1041.21,8.27,48,255.51,2022-05-15,2026-04-24,En cours,Équipement,48,12264.48
CTR0000266,CLI007782,PROD003,AG016,37078.67,0.0,12.41,12,3301.51,2019-06-28,2020-06-22,En cours,Consommation,12,39618.12
CTR0000267,CLI004082,PROD008,AG007,66883.51,0.0,6.99,42,1799.81,2022-01-04,2025-06-17,En cours,Consommation,42,75592.02
CTR0000268,CLI005889,PROD006,AG010,110117.78,0.0,13.91,48,3004.16,2015-07-24,2019-07-03,En retard,Restructuration,48,144199.68
CTR0000269,CLI008983,PROD006,AG005,99751.14,0.0,11.42,42,2892.35,2020-04-29,2023-10-11,Restructuré,Restructuration,42,121478.7
CTR0000270,CLI007564,PROD002,AG014,197143.09,39428.62,8.75,30,7340.21,2022-02-09,2024-07-28,En retard,Automobile,30,220206.3
CTR0000271,CLI008552,PROD005,AG013,64625.06,9693.76,8.98,36,2054.46,2023-01-18,2026-01-02,En cours,Automobile,36,73960.56
CTR0000272,CLI005600,PROD001,AG020,283182.74,28318.27,5.96,66,5042.79,2022-01-21,2027-06-24,Soldé,Automobile,66,332824.14
CTR0000273,CLI003425,PROD003,AG003,57435.79,0.0,10.91,24,2674.56,2018-07-29,2020-07-18,Soldé,Consommation,24,64189.44
CTR0000274,CLI006025,PROD003,AG018,53470.46,0.0,9.6,54,1223.32,2021-05-02,2025-10-08,Soldé,Consommation,54,66059.28
CTR0000275,CLI009770,PROD004,AG011,66134.0,6613.4,11.91,48,1738.64,2017-07-28,2021-07-07,En cours,Équipement,48,83454.72
CTR0000276,CLI007866,PROD008,AG001,92880.57,0.0,6.84,48,2217.25,2017-11-25,2021-11-04,En cours,Consommation,48,106428.0
CTR0000277,CLI005431,PROD008,AG021,117504.3,0.0,7.17,54,2552.33,2016-05-31,2020-11-06,Restructuré,Consommation,54,137825.82
CTR0000278,CLI001666,PROD001,AG004,160126.62,16012.66,6.47,78,2520.2,2022-04-17,2028-09-12,Soldé,Automobile,78,196575.6
CTR0000279,CLI008298,PROD005,AG007,73134.04,10970.11,9.7,18,4382.12,2015-04-04,2016-09-25,En cours,Automobile,18,78878.16
CTR0000280,CLI008854,PROD001,AG019,167803.68,16780.37,7.32,84,2558.94,2017-05-12,2024-04-05,En cours,Automobile,84,214950.96
CTR0000281,CLI005942,PROD003,AG005,7843.8,0.0,13.98,6,1361.12,2023-01-31,2023-07-30,En cours,Consommation,6,8166.72
CTR0000282,CLI008446,PROD006,AG013,90028.59,0.0,11.21,60,1966.88,2015-04-03,2020-03-07,En cours,Restructuration,60,118012.8
CTR0000283,CLI003862,PROD003,AG009,124883.64,0.0,12.91,24,5931.92,2017-03-16,2019-03-06,Soldé,Consommation,24,142366.08
CTR0000284,CLI001936,PROD004,AG015,11933.96,1193.4,11.92,18,727.31,2019-01-22,2020-07-15,Restructuré,Équipement,18,13091.58
CTR0000285,CLI008244,PROD008,AG016,107171.18,0.0,7.95,36,3355.88,2016-08-20,2019-08-05,En retard,Consommation,36,120811.68
CTR0000286,CLI009580,PROD005,AG007,71795.15,10769.27,9.35,18,4290.35,2023-03-02,2024-08-23,En cours,Automobile,18,77226.3
CTR0000287,CLI004885,PROD004,AG015,62939.89,6293.99,8.56,18,3738.39,2018-01-08,2019-07-02,Soldé,Équipement,18,67291.02
CTR0000288,CLI006645,PROD004,AG015,52604.29,5260.43,8.73,48,1302.33,2022-02-07,2026-01-17,Soldé,Équipement,48,62511.84
CTR0000289,CLI008662,PROD006,AG002,248190.34,0.0,12.93,90,4321.32,2022-05-16,2029-10-06,En cours,Restructuration,90,388918.8
CTR0000290,CLI005685,PROD003,AG018,29941.95,0.0,12.93,30,1173.37,2016-12-15,2019-06-03,Soldé,Consommation,30,35201.1
CTR0000291,CLI002495,PROD007,AG001,32570.3,0.0,7.73,18,1922.21,2016-05-19,2017-11-10,En cours,Consommation,18,34599.78
CTR0000292,CLI001667,PROD004,AG005,66447.01,6644.7,11.68,36,2196.85,2022-01-27,2025-01-11,En cours,Équipement,36,79086.6
CTR0000293,CLI000657,PROD003,AG013,37415.79,0.0,11.64,18,2275.44,2015-04-18,2016-10-09,Soldé,Consommation,18,40957.92
CTR0000294,CLI003996,PROD007,AG007,20567.56,0.0,8.43,12,1793.23,2020-11-06,2021-11-01,En retard,Consommation,12,21518.76
CTR0000295,CLI008666,PROD003,AG011,20353.09,0.0,9.17,36,648.83,2019-08-22,2022-08-06,En cours,Consommation,36,23357.88
CTR0000296,CLI006776,PROD007,AG009,30313.8,0.0,7.53,30,1111.71,2020-12-12,2023-05-31,En contentieux,Consommation,30,33351.3
CTR0000297,CLI003717,PROD008,AG013,41924.87,0.0,9.45,18,2507.28,2016-04-25,2017-10-17,En cours,Consommation,18,45131.04
CTR0000298,CLI002436,PROD001,AG020,460382.71,46038.27,5.8,12,39581.19,2020-01-15,2021-01-09,En cours,Automobile,12,474974.28
CTR0000299,CLI008528,PROD003,AG021,20176.07,0.0,9.04,54,456.15,2020-10-03,2025-03-11,En cours,Consommation,54,24632.1
CTR0000300,CLI003002,PROD008,AG013,59082.15,0.0,8.71,54,1326.42,2017-03-26,2021-09-01,Soldé,Consommation,54,71626.68
CTR0000301,CLI004031,PROD003,AG006,20388.27,0.0,12.62,42,603.02,2016-02-24,2019-08-07,En cours,Consommation,42,25326.84
CTR0000302,CLI009628,PROD007,AG003,70849.45,0.0,9.56,36,2271.5,2019-07-11,2022-06-25,Soldé,Consommation,36,81774.0
CTR0000303,CLI003111,PROD007,AG020,30958.03,0.0,9.8,18,1856.4,2015-09-27,2017-03-20,En retard,Consommation,18,33415.2
CTR0000304,CLI003257,PROD005,AG007,18048.81,2707.32,9.51,42,506.9,2016-05-20,2019-11-01,Soldé,Automobile,42,21289.8
CTR0000305,CLI004573,PROD004,AG005,92140.62,9214.06,11.2,36,3025.3,2018-05-16,2021-04-30,En retard,Équipement,36,108910.8
CTR0000306,CLI009087,PROD008,AG014,14868.61,0.0,8.13,48,363.89,2016-11-19,2020-10-29,En cours,Consommation,48,17466.72
CTR0000307,CLI009154,PROD008,AG020,44394.37,0.0,8.8,54,998.58,2020-08-28,2025-02-03,En cours,Consommation,54,53923.32
CTR0000308,CLI008528,PROD008,AG021,37285.98,0.0,8.2,24,1689.75,2022-12-12,2024-12-01,En cours,Consommation,24,40554.0
CTR0000309,CLI008821,PROD008,AG020,44124.48,0.0,7.79,48,1072.86,2015-01-15,2018-12-25,En retard,Consommation,48,51497.28
CTR0000310,CLI009112,PROD001,AG003,441753.41,44175.34,7.84,30,16263.18,2021-10-28,2024-04-15,En retard,Automobile,30,487895.4
CTR0000311,CLI001197,PROD002,AG017,126359.76,25271.95,7.37,48,3047.58,2022-12-17,2026-11-26,En cours,Automobile,48,146283.84
CTR0000312,CLI003772,PROD001,AG002,171968.54,17196.85,6.22,18,10031.14,2017-12-02,2019-05-26,Soldé,Automobile,18,180560.52
CTR0000313,CLI004957,PROD002,AG016,198684.02,39736.8,7.82,54,4376.46,2015-03-27,2019-09-02,En cours,Automobile,54,236328.84
CTR0000314,CLI009173,PROD001,AG016,496164.41,49616.44,5.89,54,10482.03,2022-10-02,2027-03-10,Soldé,Automobile,54,566029.62
CTR0000315,CLI000935,PROD005,AG015,27652.52,4147.88,8.89,18,1646.63,2023-02-22,2024-08-15,En cours,Automobile,18,29639.34
CTR0000316,CLI001175,PROD007,AG018,56202.53,0.0,9.59,36,1802.7,2020-04-01,2023-03-17,En cours,Consommation,36,64897.2
CTR0000317,CLI004324,PROD005,AG002,42266.64,6340.0,9.37,12,3703.54,2021-08-04,2022-07-30,Soldé,Automobile,12,44442.48
CTR0000318,CLI003058,PROD006,AG009,152095.13,0.0,10.89,78,2729.29,2020-08-31,2027-01-27,En cours,Restructuration,78,212884.62
CTR0000319,CLI000812,PROD002,AG014,120199.81,24039.96,7.13,48,2885.59,2022-10-21,2026-09-30,Soldé,Automobile,48,138508.32
CTR0000320,CLI006538,PROD004,AG018,37396.36,3739.64,10.08,30,1415.4,2017-05-29,2019-11-15,Soldé,Équipement,30,42462.0
CTR0000321,CLI009582,PROD006,AG016,209576.48,0.0,11.05,84,3593.97,2022-01-21,2028-12-15,Restructuré,Restructuration,84,301893.48
CTR0000322,CLI005671,PROD006,AG021,48513.44,0.0,13.49,30,1914.09,2016-01-06,2018-06-24,En cours,Restructuration,30,57422.7
CTR0000323,CLI003047,PROD008,AG005,97354.44,0.0,7.08,54,2110.55,2018-12-14,2023-05-22,En cours,Consommation,54,113969.7
CTR0000324,CLI002358,PROD005,AG009,69600.76,10440.11,10.66,12,6140.4,2018-11-20,2019-11-15,En cours,Automobile,12,73684.8
CTR0000325,CLI008551,PROD007,AG004,70763.43,0.0,9.64,36,2271.4,2021-01-18,2024-01-03,En cours,Consommation,36,81770.4
CTR0000326,CLI005450,PROD004,AG017,61719.28,6171.93,10.3,36,2000.21,2020-05-16,2023-05-01,Soldé,Équipement,36,72007.56
CTR0000327,CLI007919,PROD004,AG006,78376.57,7837.66,8.93,18,4668.55,2022-05-05,2023-10-27,En cours,Équipement,18,84033.9
CTR0000328,CLI003629,PROD001,AG019,381028.24,38102.82,7.1,48,9141.88,2019-04-03,2023-03-13,En retard,Automobile,48,438810.24
CTR0000329,CLI009692,PROD005,AG012,32265.36,4839.8,11.93,36,1070.59,2022-10-15,2025-09-29,En retard,Automobile,36,38541.24
CTR0000330,CLI004580,PROD007,AG012,18486.85,0.0,9.8,12,1623.57,2020-03-29,2021-03-24,Soldé,Consommation,12,19482.84
CTR0000331,CLI000545,PROD003,AG011,86723.63,0.0,11.75,54,2075.49,2021-11-18,2026-04-26,Soldé,Consommation,54,112076.46
CTR0000332,CLI006322,PROD005,AG007,78110.66,11716.6,11.66,24,3664.55,2019-07-18,2021-07-07,Soldé,Automobile,24,87949.2
CTR0000333,CLI007314,PROD004,AG009,25474.9,2547.49,9.76,42,718.47,2018-09-11,2022-02-22,En cours,Équipement,42,30175.74
CTR0000334,CLI002188,PROD002,AG018,87431.38,17486.28,9.87,30,3300.62,2015-01-19,2017-07-07,En retard,Automobile,30,99018.6
CTR0000335,CLI001215,PROD004,AG018,82433.42,8243.34,9.1,36,2625.2,2018-06-25,2021-06-09,En cours,Équipement,36,94507.2
CTR0000336,CLI005043,PROD008,AG012,101568.01,0.0,9.39,18,6071.39,2018-02-16,2019-08-10,Soldé,Consommation,18,109285.02
CTR0000337,CLI005240,PROD004,AG005,63037.65,6303.77,10.53,24,2924.31,2018-11-18,2020-11-07,En cours,Équipement,24,70183.44
CTR0000338,CLI002021,PROD005,AG014,53897.97,8084.7,11.71,48,1411.68,2015-10-15,2019-09-24,En contentieux,Automobile,48,67760.64
CTR0000339,CLI003613,PROD005,AG005,74844.13,11226.62,10.95,24,3486.59,2018-12-31,2020-12-20,En cours,Automobile,24,83678.16
CTR0000340,CLI002846,PROD004,AG018,88623.25,8862.33,10.63,12,7817.38,2016-05-12,2017-05-07,En retard,Équipement,12,93808.56
CTR0000341,CLI003110,PROD005,AG016,41573.22,6235.98,9.86,12,3652.24,2019-06-30,2020-06-24,En cours,Automobile,12,43826.88
CTR0000342,CLI002209,PROD008,AG009,31074.6,0.0,8.41,60,636.2,2022-06-01,2027-05-06,Soldé,Consommation,60,38172.0
CTR0000343,CLI004305,PROD007,AG009,29147.03,0.0,8.68,30,1084.29,2015-11-11,2018-04-29,En cours,Consommation,30,32528.7
CTR0000344,CLI000139,PROD008,AG004,29890.17,0.0,7.13,18,1755.87,2023-02-12,2024-08-05,En cours,Consommation,18,31605.66
CTR0000345,CLI007215,PROD006,AG003,122217.92,0.0,14.36,90,2225.41,2017-01-05,2024-05-28,En retard,Restructuration,90,200286.9
CTR0000346,CLI008614,PROD002,AG007,51677.78,10335.56,8.37,30,1915.08,2021-10-02,2024-03-20,Soldé,Automobile,30,57452.4
CTR0000347,CLI006474,PROD005,AG021,75544.38,11331.66,8.87,36,2397.72,2022-10-26,2025-10-10,En cours,Automobile,36,86317.92
CTR0000348,CLI001264,PROD004,AG010,51650.96,5165.1,11.31,24,2414.78,2017-04-06,2019-03-27,Soldé,Équipement,24,57954.72
CTR0000349,CLI001856,PROD001,AG002,246620.95,24662.1,8.38,30,9140.43,2022-11-01,2025-04-19,En cours,Automobile,30,274212.9
CTR0000350,CLI007955,PROD001,AG008,193878.42,19387.84,5.52,48,4510.7,2015-08-18,2019-07-28,En cours,Automobile,48,216513.6
CTR0000351,CLI001230,PROD007,AG014,79930.58,0.0,7.93,18,4724.57,2021-07-21,2023-01-12,Soldé,Consommation,18,85042.26
CTR0000352,CLI008791,PROD002,AG014,189570.93,37914.19,9.19,18,11314.5,2016-06-07,2017-11-29,En cours,Automobile,18,203661.0
CTR0000353,CLI004348,PROD004,AG003,56191.45,5619.15,9.13,48,1401.8,2015-02-07,2019-01-17,En cours,Équipement,48,67286.4
CTR0000354,CLI006090,PROD001,AG014,421146.5,42114.65,8.45,78,7035.68,2015-05-24,2021-10-19,Soldé,Automobile,78,548783.04
CTR0000355,CLI005270,PROD004,AG008,64689.4,6468.94,9.63,24,2974.05,2015-01-14,2017-01-03,Soldé,Équipement,24,71377.2
CTR0000356,CLI001022,PROD006,AG001,113848.06,0.0,12.81,48,3043.53,2022-05-24,2026-05-03,Soldé,Restructuration,48,146089.44
CTR0000357,CLI009171,PROD006,AG009,121099.53,0.0,12.77,60,2741.15,2020-10-20,2025-09-24,Soldé,Restructuration,60,164469.0
CTR0000358,CLI007498,PROD002,AG018,111532.32,22306.46,10.08,54,2577.66,2017-12-28,2022-06-05,En cours,Automobile,54,139193.64
CTR0000359,CLI004425,PROD007,AG015,63193.38,0.0,9.12,30,2363.66,2022-03-30,2024-09-15,En cours,Consommation,30,70909.8
CTR0000360,CLI003643,PROD007,AG002,56332.2,0.0,7.64,12,4890.88,2015-02-01,2016-01-27,En cours,Consommation,12,58690.56
CTR0000361,CLI009152,PROD004,AG006,76463.32,7646.33,8.28,24,3468.0,2017-10-31,2019-10-21,En cours,Équipement,24,83232.0
CTR0000362,CLI009034,PROD004,AG008,70542.38,7054.24,9.27,24,3231.46,2019-12-04,2021-11-23,En contentieux,Équipement,24,77555.04
CTR0000363,CLI004659,PROD002,AG002,170934.58,34186.92,10.17,42,4854.13,2022-03-13,2025-08-24,Soldé,Automobile,42,203873.46
CTR0000364,CLI004473,PROD006,AG010,194274.1,0.0,14.68,96,3450.45,2022-06-22,2030-05-11,En cours,Restructuration,96,331243.2
CTR0000365,CLI001412,PROD001,AG007,149402.1,14940.21,6.61,42,3994.27,2022-06-24,2025-12-05,Soldé,Automobile,42,167759.34
CTR0000366,CLI008026,PROD006,AG004,250749.14,0.0,14.13,72,5184.34,2019-07-31,2025-06-29,Soldé,Restructuration,72,373272.48
CTR0000367,CLI004200,PROD005,AG004,40745.22,6111.78,8.61,36,1288.3,2018-06-11,2021-05-26,Soldé,Automobile,36,46378.8
CTR0000368,CLI006488,PROD001,AG017,226522.57,22652.26,7.56,84,3481.18,2018-09-06,2025-07-31,En cours,Automobile,84,292419.12
